x_nodes,h_total,u,T_total,T,p_total,p,dp_total,rho_total,rho,c,eta,Lambda,v,Re,Ma
-0.03775136401195458,1127853.7572210098,716571.8212537257,94.777,94.77179677570577,10362926.742183581,10361440.709348314,0.04462762811480413,25.19846385405503,25.196927508562915,952.9012308901889,5.135376643096603e-06,0.01018139636169768,10.522837859316082,4130457.431308,0.011042947073838674
-0.037500000000000006,1127853.7572210098,716571.8217438287,94.777,94.77179677565856,10362926.697555954,10361440.664714715,0.04462762827484706,25.19846376066256,25.19692741516153,952.9012298923426,5.135376636280069e-06,0.010181396360469077,10.522837898322729,4130457.4367906363,0.011042947126337096
-0.037250000000000005,1127853.7572210098,716290.4024963295,94.777,94.66490862592002,10333144.47386004,10301286.590638641,75.8706420353146,25.136099108339025,25.103107810105126,951.3336930287982,5.125437380215676e-06,0.03049425828318238,48.7719048231563,716617.7015092279,0.051266874263518704
-0.037000000000000005,1127853.7572210098,716291.226998608,94.777,94.66490688686295,10333068.603218004,10301210.50045041,75.87112274473931,25.13594013329709,25.102948507449106,951.3319888029448,5.125425737849525e-06,0.030494257976238986,48.772214328391314,716619.3293009661,0.05126729144235031
-0.036750000000000005,1127853.7572210098,716292.0515092219,94.777,94.66490514775734,10332992.73209526,10301134.40977701,75.87160346486667,25.135781156738755,25.102789203269438,951.3302845699412,5.125414095427513e-06,0.03049425766929412,48.77252384051489,716620.9571079098,0.0512677086303029
-0.036500000000000005,1127853.7572210098,716292.8760281701,94.777,94.66490340860301,10332916.860491795,10301058.318618365,75.8720841956972,25.135622178664,25.102629897566043,951.3285803297839,5.125402452949636e-06,0.030494257362347777,48.77283335952738,716622.5849300595,0.051268125827377095
-0.036250000000000004,1127853.7572210098,716293.7005554531,94.777,94.66490166939998,10332840.9884076,10300982.226974484,75.87256493723125,25.13546319907278,25.102470590338893,951.3268760824749,5.125390810415894e-06,0.03049425705539994,48.773142885429024,716624.2127674157,0.051268543033573095
-0.036000000000000004,1127853.7572210098,716294.5250910709,94.777,94.66489993014825,10332765.115842663,10300906.134845344,75.87304568946917,25.13530421796508,25.102311281587962,951.3251718280125,5.1253791678262845e-06,0.030494256748450625,48.77345241822004,716625.8406199783,0.051268960248891285
-0.035750000000000004,1127853.7572210098,716295.3496350236,94.777,94.66489819084782,10332689.242796972,10300830.042230943,75.87352645241144,25.135145235340836,25.1021519713132,951.3234675663974,5.125367525180807e-06,0.030494256441499827,48.77376195790073,716627.4684877482,0.05126937747333199
-0.035500000000000004,1127853.7572210098,716296.1741873118,94.777,94.66489645149868,10332613.36927052,10300753.94913126,75.87400722605841,25.13498625120004,25.10199265951459,951.3217632976286,5.1253558824794545e-06,0.030494256134547554,48.77407150447131,716629.0963707259,0.051269794706895556
